-33.11904285691151, -70.83488771889934
-33.11898151677064, -70.83488538908819
-33.11892301057706, -70.83488538621967
-33.11885902964847, -70.83488542662919
-33.118797800015514, -70.8348828856598
-33.1187394121137, -70.83488264482114
-33.11868381805672, -70.83487951387629
-33.118625416139835, -70.83487938522316
-33.1185670905813, -70.83487932906098
-33.11850881166536, -70.83487615837385
-33.11845037933776, -70.83487625417476
-33.118392046006896, -70.83487347635999
-33.11833495025929, -70.83487384512217
-33.11828178851398, -70.83487163156289
-33.11822487599291, -70.83487153615918
-33.11816527353638, -70.83487148407575
-33.1181062718149, -70.83486845021778
-33.11804744349599, -70.83486819418384
-33.11798877631628, -70.8348653653786
-33.11793034613789, -70.83486243696315
-33.117899619524444, -70.83480353790044
-33.11790519362448, -70.83474213045398
-33.11795808603902, -70.8347286591604
-33.118021885888794, -70.83473171635131
-33.11808029744381, -70.83473045430166
-33.11813855545224, -70.83473054084641
-33.11819688113125, -70.83473343475828
-33.118252433624896, -70.83473348122925
-33.11830792899895, -70.8347333354068
-33.118369024462446, -70.83473634539158
-33.118427348406385, -70.8347392625053
-33.118482903960924, -70.8347392625352
-33.11854115780233, -70.83473939512719
-33.1186022737072, -70.83474210329506
-33.118657803683384, -70.83474247475297
-33.11871613701458, -70.83474525256227
-33.11877448313603, -70.83474506687969
-33.11883280847399, -70.83474796076034
-33.11889113860896, -70.83474800722058
-33.118946623660825, -70.83474800032069
-33.1190021939143, -70.83473668034148
-33.119005105861994, -70.83466075867334
-33.11896313271472, -70.83461948167661
-33.1189131517992, -70.83462200422214
-33.11885761880023, -70.83461892480881
-33.11879649901536, -70.83461904077886
-33.118738167419096, -70.83461623976993
-33.118682596249855, -70.83461644854444
-33.11862149034578, -70.83461360113313
-33.11856038791054, -70.83461348509874
-33.11850483929687, -70.83461061449017
-33.118446493819874, -70.83461077686198
-33.11838816048861, -70.83460799905345
-33.118332689111554, -70.83460779738985
-33.11827157119905, -70.83460511239554
-33.11821600373832, -70.83460527479328
-33.11816047539783, -70.83460490350208
-33.11809938129764, -70.83460189365391
-33.11804380363164, -70.83460219527457
-33.11798553547195, -70.83459947090046
-33.11792450111003, -70.83459658392145
-33.11790778772151, -70.83453516424298
-33.117935741302055, -70.83446893555197
-33.11800247810775, -70.83447725215699
-33.11805808878497, -70.83447468973425
-33.118116432590234, -70.83447730497662
-33.118177551181695, -70.83447718889012
-33.11823596031889, -70.83447985672483
-33.11829430388644, -70.83447969416751
-33.11835263429437, -70.83447974065183
-33.11841096616448, -70.83447976390933
-33.11846931265537, -70.83448233267545
-33.11852486820892, -70.83448511048212
-33.11858604720885, -70.83448511647866
-33.11864161418694, -70.83448770844578
-33.11869995894381, -70.83448752263645
-33.118763836407, -70.8344877085094
-33.11881939767283, -70.834490393396
-33.11888050592673, -70.83449043988776
-33.11893883211765, -70.83449333384587
