name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
277,"-70.81783676124999,-33.121875947","-70.8178553566,-33.1221372892","-70.8178289461,-33.1221376746","-70.817818166,-33.1216146048","-70.8178445763,-33.1216142194",180.98888407956923,0.0024598914632220645
278,"-70.817773333325,-33.121876872575","-70.8177811486,-33.121615145","-70.8177919285,-33.1221382148","-70.817765518,-33.1221386002","-70.8177547382,-33.1216155303",180.98884580879775,0.002459895995529193
279,"-70.81782588825,-33.121348369325005","-70.8178444834,-33.1216097115","-70.817818073,-33.121610097","-70.8178072932,-33.1210870271","-70.8178337034,-33.1210866417",180.98886267592712,0.0024598970207518707
280,"-70.81776246070001,-33.121349294874996","-70.817770276,-33.1210875673","-70.8177810557,-33.1216106371","-70.8177546453,-33.1216110225","-70.8177438658,-33.1210879526",180.98882884894198,0.0024598968017769526
281,"-70.81764890905,-33.11891776185","-70.8176675028,-33.1191791042","-70.8176410932,-33.1191794896","-70.8176303154,-33.1186564195","-70.8176567248,-33.1186560341",180.98870618883356,0.002459890492551347
282,"-70.817585483275,-33.118918687275","-70.8175932992,-33.1186569595","-70.8176040769,-33.1191800297","-70.8175776672,-33.119180415","-70.8175668898,-33.1186573449",180.98866791814064,0.0024598950243400522
283,"-70.81768548145001,-33.120692600925004","-70.817704076,-33.1209539432","-70.8176776658,-33.1209543286","-70.817666887,-33.1204312586","-70.817693297,-33.1204308733",180.98877784634882,0.0024598965673361802
284,"-70.81762205435001,-33.120693526425","-70.8176298701,-33.1204317988","-70.8176406487,-33.1209548687","-70.8176142385,-33.1209552541","-70.8176034601,-33.1204321841",180.98873532637933,0.0024598965420824384
285,"-70.81767460982499,-33.12016502315","-70.8176932041,-33.1204263655","-70.8176667941,-33.1204267508","-70.8176560156,-33.1199036808","-70.8176824255,-33.1199032955",180.98875140575632,0.0024598972759148855
286,"-70.817611183125,-33.1201659486","-70.817618999,-33.1199042209","-70.8176297772,-33.1204272909","-70.8176033672,-33.1204276763","-70.8175925891,-33.1199046063",180.98870934747833,0.0024598974443570173
287,"-70.81766373849999,-33.119637445274996","-70.8176823326,-33.1198987876","-70.8176559227,-33.119899173","-70.8176451445,-33.1193761029","-70.8176715542,-33.1193757176",180.98873458109375,0.0024598981784477677
288,"-70.8176003122,-33.119638370725","-70.8176081281,-33.119376643","-70.8176189061,-33.1198997131","-70.8175924962,-33.1199000984","-70.8175817184,-33.1193770284",180.9886920617502,0.0024598981518802548
289,"-70.81772077795,-33.1224053758","-70.8177393732,-33.122666718","-70.8177129625,-33.1226671034","-70.8177021828,-33.1221440336","-70.8177285933,-33.1221436482",180.9888415076429,0.002459895259144822
290,"-70.81765734965,-33.1224063013","-70.8176651652,-33.1221445737","-70.8176759447,-33.1226676435","-70.817649534,-33.1226680289","-70.8176387547,-33.1221449591",180.98879898873813,0.0024598952332277905
291,"-70.81770990542499,-33.121877798125","-70.8177285004,-33.1221391404","-70.8177020899,-33.1221395257","-70.8176913105,-33.1216164559","-70.8177177209,-33.1216160705",180.9888150684308,0.002459895969617946
292,"-70.8176464775,-33.12187872365","-70.8176542931,-33.121616996","-70.8176650723,-33.1221400659","-70.8176386618,-33.1221404513","-70.8176278828,-33.1216173814",180.9887772668779,0.0024598913848068523
293,"-70.8176990332,-33.12135022045","-70.817717628,-33.1216115627","-70.8176912176,-33.1216119481","-70.8176804385,-33.1210888782","-70.8177068487,-33.1210884928",180.98879824669535,0.002459896872051196
294,"-70.817635605625,-33.12135114595","-70.8176434213,-33.1210894183","-70.8176542002,-33.1216124882","-70.8176277899,-33.1216128736","-70.8176170111,-33.1210898037",180.988760307836,0.0024598921910555494
295,"-70.817522057475,-33.118919612650004","-70.8175406509,-33.1191809551","-70.8175142412,-33.1191813404","-70.8175034642,-33.1186582702","-70.8175298736,-33.1186578849",180.98863685056833,0.002459894901575753
296,"-70.81745863167501,-33.11892053805","-70.817466448,-33.1186588103","-70.8174772249,-33.1191818805","-70.8174508153,-33.1191822658","-70.8174400385,-33.1186591956",180.98860348755713,0.002459894876361203
297,"-70.817558627325,-33.120694451874996","-70.8175772215,-33.1209557942","-70.8175508113,-33.1209561796","-70.8175400332,-33.1204331095","-70.8175664433,-33.1204327242",180.98870897111294,0.0024599011713041497
298,"-70.81749520025001,-33.1206953773","-70.8175030164,-33.1204336496","-70.8175137942,-33.1209567196","-70.817487384,-33.120957105","-70.8174766064,-33.120434035",180.98866220355848,0.002459896585779088
299,"-70.817547756475,-33.120166874025","-70.8175663504,-33.1204282164","-70.8175399404,-33.1204286017","-70.8175291626,-33.1199055317","-70.8175555725,-33.1199051463",180.98868743619425,0.002459897321597191
300,"-70.817484329775,-33.120167799425005","-70.817492146,-33.1199060717","-70.8175029235,-33.1204291418","-70.8174765135,-33.1204295271","-70.8174657361,-33.1199064571",180.98864491664142,0.0024598972956851478
301,"-70.81753688585,-33.119639296125","-70.8175554796,-33.1199006385","-70.8175290697,-33.1199010238","-70.8175182922,-33.1193779538","-70.8175447019,-33.1193775684",180.98867047551673,0.0024598981266234655
302,"-70.81747345955,-33.1196402215","-70.8174812758,-33.1193784938","-70.8174920531,-33.1199015639","-70.8174656432,-33.1199019492","-70.8174548661,-33.1193788791",180.98862763107445,0.002459898004527232
303,"-70.81759392137499,-33.122407226825004","-70.8176125162,-33.1226685691","-70.8175861056,-33.1226689544","-70.8175753266,-33.1221458846","-70.8176017371,-33.1221454992",180.988772504696,0.002459890455445926
304,"-70.8175304931,-33.122408152325","-70.817538309,-33.1221464247","-70.8175490878,-33.1226694946","-70.8175226771,-33.1226698799","-70.8175118985,-33.1221468101",180.98873455889955,0.002459895084552915
305,"-70.817583049575,-33.121879649149996","-70.8176016442,-33.1221409914","-70.8175752337,-33.1221413768","-70.817564455,-33.1216183069","-70.8175908654,-33.1216179215",180.98875110064682,0.0024598960146244636
306,"-70.817519621675,-33.1218805746","-70.8175274377,-33.121618847","-70.8175382161,-33.1221419169","-70.8175118056,-33.1221423022","-70.8175010273,-33.1216192323",180.98870812110397,0.0024598957943536624
307,"-70.817572178125,-33.121352071424994","-70.8175907725,-33.1216134137","-70.8175643622,-33.1216137991","-70.8175535838,-33.1210907291","-70.817579994,-33.1210903438",180.98872924115338,0.0024598920676315982
308,"-70.81750875055,-33.12135299685","-70.8175165666,-33.1210912692","-70.8175273448,-33.1216143392","-70.8175009344,-33.1216147245","-70.8174901564,-33.1210916545",180.98869097180977,0.0024598966012666966
309,"-70.81739520587502,-33.118921463350006","-70.8174137989,-33.1191828058","-70.8173873893,-33.1191831911","-70.8173766129,-33.1186601209","-70.8174030224,-33.1186597356",180.9885727438848,0.002459894850453211
310,"-70.817331780075,-33.11892238865","-70.8173395968,-33.1186606609","-70.8173503729,-33.1191837311","-70.8173239633,-33.1191841164","-70.8173131873,-33.1186610462",180.9885302259292,0.0024598948238835966
311,"-70.817431773175,-33.120696302675","-70.8174503669,-33.120957645","-70.8174239568,-33.1209580304","-70.8174131795,-33.1204349603","-70.8174395895,-33.120434575",180.9886357183141,0.002459891808581164
312,"-70.8173683461,-33.12069722805","-70.8173761626,-33.1204355004","-70.8173869397,-33.1209585704","-70.8173605295,-33.1209589557","-70.8173497526,-33.1204358857",180.9885976363172,0.002459896341584576
313,"-70.81742090304999,-33.120168724799996","-70.8174394966,-33.1204300672","-70.8174130866,-33.1204304525","-70.8174023096,-33.1199073824","-70.8174287194,-33.1199069971",180.98861843095656,0.0024598925171086554
314,"-70.81735747635,-33.1201696501","-70.8173652929,-33.1199079224","-70.8173760697,-33.1204309925","-70.8173496597,-33.1204313778","-70.8173388831,-33.1199083077",180.98857591181581,0.002459892491199459
315,"-70.81741003325,-33.1196411469","-70.8174286266,-33.1199024893","-70.8174022167,-33.1199028746","-70.81739144,-33.1193798045","-70.8174178497,-33.1193794192",180.98859688977856,0.0024598979786157006
316,"-70.81734660695,-33.1196420722","-70.8173544236,-33.1193803445","-70.8173652001,-33.1199034146","-70.8173387902,-33.1199037999","-70.8173280139,-33.1193807298",180.98855437120102,0.002459897952045343
317,"-70.8174670648,-33.122409077774996","-70.8174856593,-33.12267042","-70.8174592486,-33.1226708054","-70.8174484704,-33.1221477355","-70.8174748809,-33.1221473502",180.98870382055796,0.002459895058630243
318,"-70.8174036365,-33.122410003199995","-70.8174114528,-33.1221482756","-70.8174222308,-33.1226713455","-70.8173958201,-33.1226717308","-70.8173850423,-33.1221486609",180.9886609764561,0.0024598949358751966
319,"-70.81745619374999,-33.121881500025","-70.817474788,-33.1221428423","-70.8174483775,-33.1221432277","-70.8174375996,-33.1216201577","-70.8174640099,-33.1216197724",180.9886820978616,0.002459891209552032
320,"-70.81739276582499,-33.121882425425","-70.8174005822,-33.1216206978","-70.8174113599,-33.1221437677","-70.8173849494,-33.1221441531","-70.8173741718,-33.1216210831",180.9886441531698,0.0024598958400411444
321,"-70.81744532305,-33.12135392225","-70.8174639171,-33.1216152646","-70.8174375067,-33.1216156499","-70.8174267291,-33.1210925799","-70.8174531393,-33.1210921946",180.9886602307927,0.002459896574691875
322,"-70.81738189547501,-33.121354847650004","-70.8173897119,-33.12109312","-70.8174004893,-33.12161619","-70.817374079,-33.1216165753","-70.8173633017,-33.1210935053",180.98862229335293,0.0024598918937194965
323,"-70.817268354275,-33.1189233139","-70.8172869469,-33.1191846564","-70.8172605373,-33.1191850416","-70.8172497617,-33.1186619714","-70.8172761712,-33.1186615862",180.98849902019222,0.002459894604994735
324,"-70.81720492847501,-33.118924239125","-70.8172127456,-33.1186625114","-70.8172235209,-33.1191855816","-70.8171971113,-33.1191859669","-70.8171863361,-33.1186628966",180.9884566400716,0.0024598946759109
325,"-70.817257485875,-33.118395735825","-70.8172760783,-33.1186570783","-70.8172496688,-33.1186574636","-70.8172388935,-33.1181343933","-70.8172653029,-33.1181340081",180.9884776144124,0.002459900161192564
326,"-70.81719406044999,-33.11839666105","-70.8172018776,-33.1181349333","-70.8172126527,-33.1186580036","-70.8171862432,-33.1186583888","-70.8171754683,-33.1181353185",180.98843935106265,0.0024598953832143462
327,"-70.81730491900001,-33.120698153374995","-70.8173235124,-33.1209594958","-70.8172971022,-33.120959881","-70.8172863257,-33.120436811","-70.8173127357,-33.1204364257",180.9885665700257,0.0024598962181906917
328,"-70.817241491925,-33.12069907865","-70.8172493088,-33.120437351","-70.8172600851,-33.1209604211","-70.817233675,-33.1209608063","-70.8172228988,-33.1204377362",180.98852830644722,0.0024598914403584802
329,"-70.81729404965,-33.12017057542501","-70.8173126428,-33.1204319179","-70.8172862328,-33.1204323031","-70.8172754566,-33.119909233","-70.8173018664,-33.1199088477",180.98854484508422,0.002459892368467596
330,"-70.81723062297499,-33.1201715007","-70.8172384399,-33.119909773","-70.817249216,-33.1204328431","-70.8172228059,-33.1204332284","-70.8172120301,-33.1199101583",180.98850722694112,0.0024598970945167256
331,"-70.8172831806,-33.119642997475","-70.8173017736,-33.1199043399","-70.8172753637,-33.1199047252","-70.8172645877,-33.119381655","-70.8172909974,-33.1193812698",180.98853245756192,0.002459897828653783
332,"-70.8172197543,-33.119643922725004","-70.8172275713,-33.119382195","-70.8172383471,-33.1199052652","-70.8172119372,-33.1199056504","-70.8172011616,-33.1193825803",180.9884899399746,0.002459897803408226
333,"-70.81734020817501,-33.122410928575","-70.8173588023,-33.1226722709","-70.8173323916,-33.1226726562","-70.8173216141,-33.1221495863","-70.8173480247,-33.1221492009",180.9886349466052,0.002459899662514727
334,"-70.817276779875,-33.1224118539","-70.8172845966,-33.1221501263","-70.8172953738,-33.1226731962","-70.8172689631,-33.1226735815","-70.817258186,-33.1221505116",180.98859229096485,0.002459899539094158
335,"-70.817329337925,-33.121883350800005","-70.8173479318,-33.1221446931","-70.8173215213,-33.1221450784","-70.8173107441,-33.1216220085","-70.8173371545,-33.1216216232",180.9886132753829,0.002459895716619373
336,"-70.81726590997499,-33.12188427615","-70.8172737267,-33.1216225485","-70.8172845037,-33.1221456185","-70.8172580931,-33.1221460038","-70.8172473164,-33.1216229338",180.98857056853916,0.0024598956906724395
337,"-70.81731846790001,-33.121355772950004","-70.8173370616,-33.1216171153","-70.8173106512,-33.1216175006","-70.8172998743,-33.1210944306","-70.8173262845,-33.1210940453",180.9885961264555,0.002459896522882014
338,"-70.8172550404,-33.1213566983","-70.8172628572,-33.1210949706","-70.8172736339,-33.1216180407","-70.8172472235,-33.121618426","-70.817236447,-33.1210953559",180.98855342019831,0.002459896497624934
339,"-70.81714150265,-33.118925164325","-70.8171600949,-33.1191865068","-70.8171336853,-33.1191868921","-70.8171229105,-33.1186638218","-70.8171493199,-33.1186634366",180.98843047739626,0.0024598899934457586
340,"-70.817078076825,-33.11892608945","-70.8170858943,-33.1186643617","-70.8170966689,-33.119187432","-70.8170702593,-33.1191878172","-70.8170594848,-33.1186647469",180.9883922078054,0.002459894527949062
341,"-70.817130635025,-33.118397586200004","-70.8171492271,-33.1186589287","-70.8171228176,-33.118659314","-70.817112043,-33.1181362437","-70.8171384524,-33.1181358584",180.9884136441651,0.002459900207521826
342,"-70.8170672096,-33.118398511349994","-70.8170750271,-33.1181367836","-70.8170858015,-33.1186598539","-70.817059392,-33.1186602391","-70.8170486178,-33.1181371688",180.98837524494888,0.002459895331400908
343,"-70.81717806485,-33.1207000039","-70.8171966579,-33.1209613463","-70.8171702477,-33.1209617316","-70.8171594719,-33.1204386615","-70.8171858819,-33.1204382762",180.98850260145792,0.002459896263201965
344,"-70.81711463775,-33.120700929150004","-70.817122455,-33.1204392015","-70.8171332306,-33.1209622716","-70.8171068204,-33.1209626568","-70.817096045,-33.1204395867",180.98845962088157,0.0024598960443183064
345,"-70.81716719625,-33.120172425975","-70.8171857891,-33.1204337684","-70.817159379,-33.1204341537","-70.8171486035,-33.1199110835","-70.8171750134,-33.1199106983",180.98848073270955,0.0024599016276182564
346,"-70.817103769575,-33.120173351175","-70.8171115869,-33.1199116235","-70.8171223622,-33.1204346936","-70.8170959522,-33.1204350789","-70.817085177,-33.1199120087",180.98844279613726,0.0024598969459077
347,"-70.817156327975,-33.11964484795","-70.8171749205,-33.1199061904","-70.8171485107,-33.1199065757","-70.8171377355,-33.1193835055","-70.8171641452,-33.1193831202",180.98845475889013,0.002459893218498147
348,"-70.817092901625,-33.119645773125","-70.817100719,-33.1193840454","-70.817111494,-33.1199071156","-70.8170850842,-33.1199075009","-70.8170743093,-33.1193844306",180.9884210710432,0.0024598930957779306
349,"-70.81721335155,-33.122412779225","-70.8172319453,-33.1226741216","-70.8172055346,-33.1226745068","-70.8171947579,-33.1221514369","-70.8172211684,-33.1221510516",180.98856580688985,0.002459894760653912
350,"-70.81714992325,-33.122413704525","-70.8171577403,-33.1221519769","-70.8171685168,-33.1226750469","-70.8171421061,-33.1226754321","-70.8171313298,-33.1221523622",180.98852328673402,0.0024598947354040725
351,"-70.81720248204999,-33.12188520145","-70.8172210756,-33.1221465438","-70.817194665,-33.1221469291","-70.8171838886,-33.1216238591","-70.817210299,-33.1216234738",180.98854440223946,0.0024599003204956683
352,"-70.81713905410001,-33.121886126700005","-70.8171468712,-33.1216243991","-70.8171576474,-33.1221474691","-70.8171312369,-33.1221478543","-70.8171204609,-33.1216247843",180.98850142882281,0.0024598907895151687
353,"-70.8171916128,-33.121357623575","-70.8172102061,-33.121618966","-70.8171837957,-33.1216193512","-70.8171730196,-33.1210962812","-70.8171994298,-33.1210958959",180.98852254157447,0.002459896374238682
354,"-70.81712818525,-33.121358548825","-70.8171360024,-33.1210968212","-70.8171467784,-33.1216198912","-70.817120368,-33.1216202765","-70.8171095922,-33.1210972064",180.98848917886994,0.002459896348991124
355,"-70.817014651025,-33.11892701465","-70.8170332429,-33.1191883572","-70.8170068333,-33.1191887424","-70.8169960592,-33.1186656721","-70.8170224687,-33.1186652869",180.98836146403718,0.0024598945013753638
356,"-70.816951225225,-33.118927939725","-70.8169590431,-33.118666212","-70.8169698169,-33.1191892823","-70.8169434073,-33.1191896675","-70.8169326336,-33.1186665971",180.9883186213666,0.0024598943780221906
357,"-70.817003784175,-33.11839943645","-70.8170223758,-33.118660779","-70.8169959664,-33.1186611642","-70.8169851926,-33.1181380939","-70.8170116019,-33.1181377087",180.98833992550524,0.0024598906496074457
358,"-70.81694035870001,-33.118400361525005","-70.8169481766,-33.1181386338","-70.8169589502,-33.1186617041","-70.8169325407,-33.1186620893","-70.8169217673,-33.1181390189",180.9883016581385,0.0024598951828078406
359,"-70.81705121064999,-33.120701854325006","-70.8170698033,-33.1209631968","-70.8170433931,-33.120963582","-70.8170326181,-33.1204405119","-70.8170590281,-33.1204401266",180.98842901427335,0.0024598961152271373
360,"-70.816987783575,-33.12070277949999","-70.8169956012,-33.1204410518","-70.817006376,-33.120964122","-70.8169799659,-33.1209645072","-70.8169691912,-33.120441437",180.98839075269132,0.0024598913360678117
361,"-70.817040342875,-33.1201742763","-70.8170589353,-33.1204356188","-70.8170325253,-33.120436004","-70.8170217505,-33.1199129338","-70.8170481604,-33.1199125486",180.9884117269062,0.0024598968238429978
362,"-70.81697691612499,-33.1201752015","-70.8169847338,-33.1199134738","-70.8169955084,-33.120436544","-70.8169690983,-33.1204369292","-70.816958324,-33.119913859",180.9883692107515,0.0024598967972472028
363,"-70.8170294753,-33.1196466983","-70.8170480675,-33.1199080408","-70.8170216576,-33.119908426","-70.8170108832,-33.1193853558","-70.8170372929,-33.1193849706",180.98838560986036,0.0024598976288760866
364,"-70.81696604895001,-33.1196476234","-70.8169738667,-33.1193858957","-70.816984641,-33.1199089659","-70.8169582311,-33.1199093511","-70.816947457,-33.1193862809",180.98835224897687,0.0024598976029729484
365,"-70.817086494925,-33.122414629750004","-70.8171050883,-33.1226759721","-70.8170786776,-33.1226763574","-70.8170679016,-33.1221532874","-70.8170943122,-33.1221529021",180.98849725789418,0.002459899462029576
366,"-70.8170230666,-33.122415554999996","-70.817030884,-33.1221538274","-70.8170416598,-33.1226768974","-70.8170152491,-33.1226772826","-70.8170044735,-33.1221542126",180.98845885871125,0.0024598945867695416
367,"-70.817075626175,-33.121887051925","-70.8170942193,-33.1221483943","-70.8170678088,-33.1221487796","-70.8170570331,-33.1216257095","-70.8170834435,-33.1216253243",180.98847539893788,0.002459895516162837
368,"-70.8170121982,-33.121887977125","-70.8170200157,-33.1216262495","-70.8170307912,-33.1221493195","-70.8170043806,-33.1221497048","-70.8169936053,-33.1216266347",180.98843745428996,0.0024599001459609873
369,"-70.8170647577,-33.121359474049996","-70.8170833506,-33.1216208165","-70.8170569402,-33.1216212017","-70.8170461649,-33.1210981316","-70.8170725751,-33.1210977464",180.98844895549556,0.0024598962255993877
370,"-70.81700133015,-33.12136039925","-70.8170091477,-33.1210986716","-70.8170199229,-33.1216217417","-70.8169935125,-33.1216221269","-70.8169827375,-33.1210990568",180.98841559380992,0.0024598962003465046
371,"-70.816887799375,-33.118928864775","-70.8169063909,-33.1191902074","-70.8168799813,-33.1191905925","-70.8168692079,-33.1186675222","-70.8168956174,-33.118667137",180.98829703248788,0.002459894352107229
372,"-70.816824373575,-33.118929789825","-70.8168321918,-33.1186680621","-70.8168429649,-33.1191911324","-70.8168165553,-33.1191915176","-70.8168057823,-33.1186684472",180.98825451509,0.002459894327543454
373,"-70.816876933275,-33.118401286600005","-70.8168955246,-33.1186626292","-70.8168691151,-33.1186630144","-70.816858342,-33.118139944","-70.8168847514,-33.1181395588",180.98827562441707,0.002459899908947364
374,"-70.81681350785,-33.1184022116","-70.8168213261,-33.1181404838","-70.816832099,-33.1186635542","-70.8168056895,-33.1186639394","-70.8167949168,-33.118140869",180.9882376877219,0.002459895227142824
375,"-70.81692435650001,-33.1207037046","-70.8169429488,-33.1209650471","-70.8169165386,-33.1209654323","-70.8169057643,-33.1204423621","-70.8169321743,-33.1204419769",180.988364584056,0.002459895966594736
376,"-70.8168609294,-33.1207046297","-70.8168687474,-33.120442902","-70.8168795215,-33.1209659722","-70.8168531113,-33.1209663574","-70.8168423374,-33.1204432872",180.988322068286,0.0024598959393673414
377,"-70.8169134894,-33.12017612659999","-70.8169320815,-33.1204374691","-70.8169056714,-33.1204378543","-70.8168948974,-33.1199147841","-70.8169213073,-33.1199143989",180.98834303991768,0.0024599014278302933
378,"-70.8168500627,-33.120177051675","-70.8168578808,-33.119915324","-70.8168686546,-33.1204383942","-70.8168422445,-33.1204387794","-70.8168314709,-33.1199157091",180.9883001987219,0.002459901305130654
379,"-70.81690262264999,-33.1196485485","-70.8169212145,-33.119909891","-70.8168948046,-33.1199102762","-70.8168840309,-33.119387206","-70.8169104406,-33.1193868208",180.98832150484708,0.002459897577069809
380,"-70.816839196275,-33.11964947355","-70.8168470144,-33.1193877458","-70.8168577879,-33.1199108161","-70.8168313781,-33.1199112013","-70.8168206047,-33.119388131",180.98828338005606,0.002459892895342754
381,"-70.816959638275,-33.122416480175","-70.8169782312,-33.1226778226","-70.8169518206,-33.1226782078","-70.8169410454,-33.1221551378","-70.8169674559,-33.1221547525",180.98842368044328,0.0024598900019981284
382,"-70.816896209925,-33.122417405324995","-70.8169040278,-33.1221556777","-70.8169148027,-33.1226787477","-70.816888392,-33.122679133","-70.8168776172,-33.1221560629",180.98838115624682,0.002459899287468782
383,"-70.816948770275,-33.1218889023","-70.816967363,-33.1221502447","-70.8169409525,-33.1221506299","-70.8169301776,-33.1216275599","-70.816956588,-33.1216271747",180.98840200246048,0.002459895367511496
384,"-70.816885342325,-33.12188982745","-70.8168931602,-33.1216280998","-70.8169039349,-33.1221511699","-70.8168775244,-33.1221515551","-70.8168667498,-33.121628485",180.98836845079,0.002459895341611645
385,"-70.81693790255,-33.121361324350005","-70.8169564951,-33.1216226668","-70.8169300847,-33.121623052","-70.8169193101,-33.1210999819","-70.8169457203,-33.1210995967",180.98838485232181,0.0024598961737800767
386,"-70.816874474975,-33.121362249499995","-70.8168822929,-33.1211005218","-70.8168930673,-33.121623592","-70.816866657,-33.1216239772","-70.8168558827,-33.121100907",180.98834672675542,0.002459891492800957
387,"-70.816760947775,-33.118930714825","-70.8167795389,-33.1191920574","-70.8167531293,-33.1191924426","-70.8167423567,-33.1186693722","-70.8167687662,-33.1186689871",180.9882237699542,0.0024598943003205998
388,"-70.8166975219,-33.118931639799996","-70.8167053405,-33.118669912","-70.8167161129,-33.1191929824","-70.8166897032,-33.1191933676","-70.816678931,-33.1186702972",180.98818596552653,0.0024598990270680472
389,"-70.816750082375,-33.118403136575004","-70.8167686733,-33.1186644792","-70.8167422638,-33.1186648644","-70.8167314915,-33.1181417939","-70.8167579009,-33.1181414088",180.98820203719302,0.002459899761690305
390,"-70.81668665695,-33.11840406155","-70.8166944756,-33.1181423338","-70.8167052477,-33.1186654042","-70.8166788382,-33.1186657893","-70.8166680663,-33.1181427189",180.9881639646115,0.0024598949824140804
391,"-70.8167386603,-33.117848511325","-70.816757251,-33.118109854","-70.8167308417,-33.1181102391","-70.8167200697,-33.1175871687","-70.8167464788,-33.1175867835",180.98818538194126,0.0024598920108679567
392,"-70.81667523524999,-33.117849436274994","-70.816683054,-33.1175877085","-70.8166938258,-33.1181107789","-70.8166674164,-33.1181111641","-70.8166566448,-33.1175880936",180.98814285889603,0.002459901296185508
393,"-70.8167975023,-33.1207055548","-70.8168160942,-33.1209668973","-70.816789684,-33.1209672825","-70.8167789105,-33.1204442123","-70.8168053205,-33.1204438271",180.98829132409148,0.002459895913463176
394,"-70.8167340752,-33.1207064798","-70.8167418936,-33.1204447521","-70.8167526669,-33.1209678223","-70.8167262567,-33.1209682075","-70.8167154836,-33.1204451373",180.98824880813095,0.002459895888223422
395,"-70.81678663595,-33.120177976724996","-70.8168052276,-33.1204393193","-70.8167788176,-33.1204397044","-70.8167680444,-33.1199166342","-70.8167944542,-33.119916249",180.98826946184684,0.0024598919669510705
396,"-70.81672320922499,-33.120178901725","-70.8167310277,-33.119917174","-70.8167418007,-33.1204402443","-70.8167153907,-33.1204406294","-70.8167046178,-33.1199175592",180.98823151935773,0.0024598965975299856
397,"-70.81677576995,-33.1196503986","-70.8167943614,-33.1199117412","-70.8167679515,-33.1199121263","-70.8167571786,-33.119389056","-70.8167835883,-33.1193886709",180.98824759262354,0.0024598973316797834
398,"-70.81671234359999,-33.1196513236","-70.8167201621,-33.1193895959","-70.8167309349,-33.1199126662","-70.816704525,-33.1199130513","-70.8166937524,-33.119389981",180.9882142307778,0.0024598973051109425
399,"-70.816821914375,-33.12189075255","-70.8168405068,-33.122152095","-70.8168140962,-33.1221524802","-70.8168033221,-33.1216294101","-70.8168297324,-33.1216290249",180.98833770994264,0.0024598953156785867
400,"-70.81675848642499,-33.121891677625","-70.8167663047,-33.12162995","-70.8167770786,-33.1221530201","-70.8167506681,-33.1221534053","-70.8167398943,-33.1216303351",180.98829486737628,0.0024598951930049884
401,"-70.81681104740001,-33.1213631746","-70.8168296396,-33.1216245171","-70.8168032292,-33.1216249023","-70.8167924553,-33.1211018321","-70.8168188655,-33.1211014469",180.9883205594347,0.002459896121969042
402,"-70.816747619825,-33.121364099625","-70.8167554382,-33.121102372","-70.8167662118,-33.1216254421","-70.8167398014,-33.1216258273","-70.8167290279,-33.1211027571",180.98827332432404,0.0024599006556936063
403,"-70.81663409609999,-33.118932564750004","-70.8166526869,-33.1191939074","-70.8166262772,-33.1191942925","-70.8166155054,-33.1186712221","-70.8166419149,-33.118670837",180.98815475774504,0.0024598988082381256
404,"-70.81657067022499,-33.11893348965","-70.8165784892,-33.1186717619","-70.8165892608,-33.1191948323","-70.8165628512,-33.1191952174","-70.8165520797,-33.118672147",180.98811682235765,0.0024598941258160067
405,"-70.816623231475,-33.11840498645","-70.816641822,-33.1186663291","-70.8166154126,-33.1186667142","-70.816604641,-33.1181436438","-70.8166310503,-33.1181432587",180.98813779875204,0.00245989030062614
406,"-70.816559806025,-33.11840591135","-70.8165676251,-33.1181441836","-70.8165783964,-33.118667254","-70.8165519869,-33.1186676391","-70.8165412157,-33.1181445687",180.9880952766593,0.002459899587195595
407,"-70.816611810175,-33.1178503612","-70.8166304005,-33.1181117039","-70.8166039912,-33.118112089","-70.8165932199,-33.1175890185","-70.8166196291,-33.1175886334",180.98811636831906,0.002459896518233102
408,"-70.81654838515,-33.117851286000004","-70.8165562042,-33.1175895582","-70.8165669753,-33.1181126287","-70.816540566,-33.1181130138","-70.8165297951,-33.1175899433",180.98807843423134,0.002459891836384534
409,"-70.816670648075,-33.120707404825005","-70.8166892396,-33.1209687474","-70.8166628294,-33.1209691325","-70.8166520566,-33.1204460623","-70.8166784667,-33.1204456771",180.98822231325047,0.002459900420660006
410,"-70.81660722095,-33.120708329775","-70.8166150397,-33.1204466021","-70.8166258123,-33.1209696723","-70.8165994021,-33.1209700575","-70.8165886297,-33.1204469872",180.98818437771527,0.0024598957402861494
411,"-70.816659782525,-33.120179826699996","-70.8166783738,-33.1204411693","-70.8166519638,-33.1204415544","-70.8166411913,-33.1199184841","-70.8166676012,-33.119918099",180.98820045063383,0.0024598964748331915
412,"-70.8165963558,-33.12018075165","-70.8166041746,-33.1199190239","-70.8166149469,-33.1204420942","-70.8165885369,-33.1204424794","-70.8165777648,-33.1199194091",180.9881629768385,0.002459891986695467
413,"-70.81664891725,-33.11965224855","-70.8166675083,-33.1199135912","-70.8166410985,-33.1199139763","-70.8166303262,-33.1193909059","-70.816656736,-33.1193905208",180.98818329848498,0.0024598972798944756
414,"-70.8165854909,-33.119653173475","-70.8165933098,-33.1193914457","-70.8166040818,-33.1199145161","-70.8165776719,-33.1199149012","-70.8165669001,-33.1193918309",180.9881411077863,0.00245989735010367
415,"-70.81669505845001,-33.12189260265","-70.8167136505,-33.1221539451","-70.8166872399,-33.1221543303","-70.8166764665,-33.1216312602","-70.8167028769,-33.121630875",180.98826902427083,0.002459899919597973
